City;Zip_Code;Kraj;Weight;Country
Skvrňov;28144;Středočeský;0.03;Czechia
Slabčice;39847;Jihočeský;0.03;Czechia
Slaná;51201;Liberecký;0.03;Czechia
Slaník;38601;Jihočeský;0.03;Czechia
Slapsko;39143;Jihočeský;0.03;Czechia
Slapy;25208;Středočeský;0.03;Czechia
Slatina;67153;Jihomoravský;0.03;Czechia
Slatina;41002;Ústecký;0.03;Czechia
Slatina;56601;Pardubický;0.03;Czechia
Slatina;56943;Pardubický;0.03;Czechia
Slatina;74293;Moravskoslezský kraj;0.03;Czechia
Slatina;34101;Plzeňský;0.03;Czechia
Slatina;27326;Středočeský;0.03;Czechia
Slatina nad Úpou;54947;Královéhradecký;0.03;Czechia
Slatina nad Zdobnicí;51756;Královéhradecký;0.03;Czechia
Slatinice;78342;Olomoucký;0.03;Czechia
Slatinky;78342;Olomoucký;0.03;Czechia
Slatiny;50601;Královéhradecký;0.03;Czechia
Slavče;37321;Jihočeský;0.03;Czechia
Slavětín;78324;Olomoucký;0.03;Czechia
Slavětín nad Metují;54901;Královéhradecký;0.03;Czechia
Slavhostice;50732;Královéhradecký;0.03;Czechia
Slavkov;74757;Moravskoslezský;0.03;Czechia
Slavkov;68764;Zlínský;0.03;Czechia
Slavkov pod Hostýnem;76861;Zlínský;0.03;Czechia
Slavoňov;54901;Královéhradecký;0.03;Czechia
Slavošov;28522;Středočeský;0.03;Czechia
Slepotice;53002;Pardubický;0.03;Czechia
Slezské Pavlovice;79399;Moravskoslezský;0.03;Czechia
Slezské Rudoltice;79397;Moravskoslezský;0.03;Czechia
Slopné;76323;Zlínský;0.03;Czechia
Sloup v Čechách;47152;Liberecký;0.03;Czechia
Sloupnice;56553;Pardubický;0.03;Czechia
Sloupno;50353;Královéhradecký;0.03;Czechia
Sloveč;28903;Středočeský;0.03;Czechia
Slověnice;25726;Středočeský;0.03;Czechia
Sluhy;25063;Středočeský;0.03;Czechia
Slunečná;47301;Liberecký;0.03;Czechia
Slup;67128;Jihomoravský;0.03;Czechia
Sluštice;25084;Středočeský;0.03;Czechia
Služovice;74728;Moravskoslezský;0.03;Czechia
Smetanova Lhota;39804;Jihočeský;0.03;Czechia
Smidary;50353;Královéhradecký;0.03;Czechia
Smilkov;25789;Středočeský;0.03;Czechia
Smilovice;29442;Středočeský;0.03;Czechia
Smilovice;73955;Moravskoslezský;0.03;Czechia
Smilovice;27054;Středočeský;0.03;Czechia
Smolné Pece;36225;Karlovarský;0.03;Czechia
Smolnice;43914;Ústecký;0.03;Czechia
Smolotely;26263;Středočeský;0.03;Czechia
Smrček;53851;Pardubický;0.03;Czechia
Smržice;79817;Olomoucký;0.03;Czechia
Smržov;37901;Jihočeský;0.03;Czechia
Smržov;50303;Královéhradecký;0.03;Czechia
Snědovice;41174;Ústecký;0.03;Czechia
Sněžné;51801;Královéhradecký;0.03;Czechia
Snovídky;68333;Jihomoravský;0.03;Czechia
Sobčice;50801;Královéhradecký;0.03;Czechia
Soběchleby;75354;Olomoucký;0.03;Czechia
Soběhrdy;25601;Středočeský;0.03;Czechia
Soběkury;33401;Plzeňský;0.03;Czechia
Soběnov;38241;Jihočeský;0.03;Czechia
Soběraz;50713;Královéhradecký;0.03;Czechia
Soběslavice;46345;Liberecký;0.03;Czechia
Soběsuky;76802;Zlínský;0.03;Czechia
Soběšice;34201;Plzeňský;0.03;Czechia
Soběšovice;73938;Moravskoslezský;0.03;Czechia
Sobětuchy;53701;Pardubický;0.03;Czechia
Sobíšky;75121;Olomoucký;0.03;Czechia
Sobkovice;56164;Pardubický;0.03;Czechia
Sobotín;78816;Olomoucký;0.03;Czechia
Sobotovice;66467;Jihomoravský;0.03;Czechia
Sobůlky;69701;Jihomoravský;0.03;Czechia
Sojovice;29475;Středočeský;0.03;Czechia
Sokoleč;29001;Středočeský;0.03;Czechia
Sokolnice;66452;Jihomoravský;0.03;Czechia
Solenice;26263;Středočeský;0.03;Czechia
Sopotnice;56115;Pardubický;0.03;Czechia
Sopřeč;53316;Pardubický;0.03;Czechia
Sosnová;47001;Liberecký;0.03;Czechia
Sosnová;79312;Moravskoslezský;0.03;Czechia
Souňov;28601;Středočeský;0.03;Czechia
Sousedovice;38601;Jihočeský;0.03;Czechia
Soutice;25771;Středočeský;0.03;Czechia
Sovětice;50315;Královéhradecký;0.03;Czechia
Spáňov;34401;Plzeňský;0.03;Czechia
Spešov;67902;Jihomoravský;0.03;Czechia
Spojil;53002;Pardubický;0.03;Czechia
Spořice;43101;Ústecký;0.03;Czechia
Spytihněv;76364;Zlínský;0.03;Czechia
Srbce;79827;Olomoucký;0.03;Czechia
Srbeč;27065;Středočeský;0.03;Czechia
Srbice;41501;Ústecký;0.03;Czechia
Srbice;34543;Plzeňský;0.03;Czechia
Srbská Kamenice;40715;Ústecký;0.03;Czechia
Srbsko;26718;Středočeský;0.03;Czechia
Srby;33501;Plzeňský;0.03;Czechia
Srby;34601;Plzeňský;0.03;Czechia
Srch;53352;Pardubický;0.03;Czechia
Srní;34192;Plzeňský;0.03;Czechia
Srnín;38101;Jihočeský;0.03;Czechia
Srnojedy;53002;Pardubický;0.03;Czechia
Srubec;37006;Jihočeský;0.03;Czechia
Sruby;56544;Pardubický;0.03;Czechia
Stachy;38473;Jihočeský;0.03;Czechia
Stálky;67106;Jihomoravský;0.03;Czechia
Staňkovice;41201;Ústecký;0.03;Czechia
Staňkovice;28504;Středočeský;0.03;Czechia
Staňkovice;43949;Ústecký;0.03;Czechia
Stanovice;36001;Karlovarský;0.03;Czechia
Stanovice;54401;Královéhradecký;0.03;Czechia
Stanoviště;66484;Jihomoravský;0.03;Czechia
Stará Červená Voda;79053;Olomoucký;0.03;Czechia
Stará Huť;26202;Středočeský;0.03;Czechia
Stará Lysá;28926;Středočeský;0.03;Czechia
Stará Paka;50791;Královéhradecký;0.03;Czechia
Stará Ves;75002;Olomoucký;0.03;Czechia
Stará Ves;79501;Moravskoslezský;0.03;Czechia
Stará Ves nad Ondřejnicí;73923;Moravskoslezský;0.03;Czechia
Stará Voda;35301;Karlovarský;0.03;Czechia
Stará Voda;50351;Královéhradecký;0.03;Czechia
Staré Buky;54101;Královéhradecký;0.03;Czechia
Staré Hamry;73915;Moravskoslezský;0.03;Czechia
Staré Heřminovy;79312;Moravskoslezský;0.03;Czechia
Staré Hobzí;37871;Jihočeský;0.03;Czechia
Staré Hodějovice;37008;Jihočeský;0.03;Czechia
Staré Hradiště;53352;Pardubický;0.03;Czechia
Staré Hrady;50723;Královéhradecký;0.03;Czechia
Staré Hutě;68601;Zlínský;0.03;Czechia
Staré Jesenčany;53002;Pardubický;0.03;Czechia
Staré Křečany;40761;Ústecký;0.03;Czechia
Staré Město;56932;Pardubický;0.03;Czechia
Staré Město;79201;Moravskoslezský;0.03;Czechia
Staré Město;73801;Moravskoslezský;0.03;Czechia
Staré Místo;50601;Královéhradecký;0.03;Czechia
Staré Sedliště;34801;Plzeňský;0.03;Czechia
Staré Sedlo;35601;Karlovarský;0.03;Czechia
Staré Sedlo;34802;Plzeňský;0.03;Czechia
Staré Smrkovice;50801;Královéhradecký;0.03;Czechia
Staré Těchanovice;74901;Moravskoslezský;0.03;Czechia
Staré Ždánice;53344;Pardubický;0.03;Czechia
Starkoč;28601;Středočeský;0.03;Czechia
Starosedlský Hrádek;26272;Středočeský;0.03;Czechia
Starovice;69301;Jihomoravský;0.03;Czechia
Starovičky;69301;Jihomoravský;0.03;Czechia
Starý Bydžov;50357;Královéhradecký;0.03;Czechia
Starý Hrozenkov;68774;Zlínský;0.03;Czechia
Starý Jičín;74231;Moravskoslezský;0.03;Czechia
Starý Kolín;28123;Středočeský;0.03;Czechia
Starý Mateřov;53002;Pardubický;0.03;Czechia
Starý Petřín;67106;Jihomoravský;0.03;Czechia
Starý Poddvorov;69616;Jihomoravský;0.03;Czechia
Starý Šachov;40502;Ústecký;0.03;Czechia
Starý Vestec;28916;Středočeský;0.03;Czechia
Stařechovice;79841;Olomoucký;0.03;Czechia
Staříč;73943;Moravskoslezský;0.03;Czechia
Stašov;57201;Pardubický;0.03;Czechia
Statenice;25262;Středočeský;0.03;Czechia
Stavenice;78973;Olomoucký;0.03;Czechia
Stavěšice;69638;Jihomoravský;0.03;Czechia
Stéblová;53345;Pardubický;0.03;Czechia
Stebno;40002;Ústecký;0.03;Czechia
Stěbořice;74751;Moravskoslezský;0.03;Czechia
Stehelčeves;27342;Středočeský;0.03;Czechia
Stehlovice;39843;Jihočeský;0.03;Czechia
Stěžery;50321;Královéhradecký;0.03;Czechia
Stínava;79803;Olomoucký;0.03;Czechia
Stojice;53501;Pardubický;0.03;Czechia
Stolany;53803;Pardubický;0.03;Czechia
Stonava;73534;Moravskoslezský;0.03;Czechia
Stošíkovice na Louce;67161;Jihomoravský;0.03;Czechia
Stožec;38444;Jihočeský;0.03;Czechia
Stožice;38901;Jihočeský;0.03;Czechia
Strachotice;67129;Jihomoravský;0.03;Czechia
Strachotín;69301;Jihomoravský;0.03;Czechia
Stračov;50314;Královéhradecký;0.03;Czechia
Stradonice;27371;Středočeský;0.03;Czechia
Stradouň;53863;Pardubický;0.03;Czechia
Strahovice;74724;Moravskoslezský;0.03;Czechia
Strakov;57001;Pardubický;0.03;Czechia
Straky;28925;Středočeský;0.03;Czechia
Strančice;25163;Středočeský;0.03;Czechia
Strání;68765;Zlínský;0.03;Czechia
Stránka;27735;Středočeský;0.03;Czechia
Strašice;38716;Jihočeský;0.03;Czechia
Strašice;33845;Plzeňský;0.03;Czechia
Strašín;34201;Plzeňský;0.03;Czechia
Straškov-Vodochody;41184;Ústecký;0.03;Czechia
Strašnov;29431;Středočeský;0.03;Czechia
Strašov;53316;Pardubický;0.03;Czechia
Stratov;28922;Středočeský;0.03;Czechia
Stráž;34401;Plzeňský;0.03;Czechia
Stráž nad Nisou;46303;Liberecký;0.03;Czechia
Stráž nad Ohří;36301;Karlovarský;0.03;Czechia
Stražisko;79844;Olomoucký;0.03;Czechia
Strážiště;29413;Středočeský;0.03;Czechia
Strážkovice;37401;Jihočeský;0.03;Czechia
Strážná;56301;Pardubický;0.03;Czechia
Strážné;54352;Královéhradecký;0.03;Czechia
Strenice;29430;Středočeský;0.03;Czechia
Strojetice;25765;Středočeský;0.03;Czechia
Struhařov;25164;Středočeský;0.03;Czechia
Struhařov;25601;Středočeský;0.03;Czechia
Strukov;78401;Olomoucký;0.03;Czechia
Strupčice;43114;Ústecký;0.03;Czechia
Stružinec;51251;Liberecký;0.03;Czechia
Stružnice;47002;Liberecký;0.03;Czechia
Strýčice;37341;Jihočeský;0.03;Czechia
Středokluky;25268;Středočeský;0.03;Czechia
Střelice;67153;Jihomoravský;0.03;Czechia
Střelice;66447;Jihomoravský;0.03;Czechia
Střelice;33301;Plzeňský;0.03;Czechia
Střelná;75612;Zlínský;0.03;Czechia
Střelské Hoštice;38715;Jihočeský;0.03;Czechia
Střemošice;53854;Pardubický;0.03;Czechia
Střemy;27734;Středočeský;0.03;Czechia
Střeň;78332;Olomoucký;0.03;Czechia
Střevač;50722;Královéhradecký;0.03;Czechia
Střezetice;50312;Královéhradecký;0.03;Czechia
Střezimíř;25787;Středočeský;0.03;Czechia
Stříbrná;35801;Karlovarský;0.03;Czechia
Stříbrná Skalice;28167;Středočeský;0.03;Czechia
Stříbrnice;68709;Zlínský;0.03;Czechia
Stříbrnice;75201;Olomoucký;0.03;Czechia
Stříbřec;37818;Jihočeský;0.03;Czechia
Střílky;76804;Zlínský;0.03;Czechia
Střítež;38242;Jihočeský;0.03;Czechia
Střítež;73959;Moravskoslezský;0.03;Czechia
Střítež nad Bečvou;75652;Zlínský;0.03;Czechia
Střítež nad Ludinou;75363;Olomoucký;0.03;Czechia
Střížov;37401;Jihočeský;0.03;Czechia
Střížovice;37853;Jihočeský;0.03;Czechia
Střížovice;76821;Zlínský;0.03;Czechia
Střížovice;33207;Plzeňský;0.03;Czechia
Studánka;34701;Plzeňský;0.03;Czechia
Studená;37856;Jihočeský;0.03;Czechia
Studené;56164;Pardubický;0.03;Czechia
Studenec;51233;Liberecký;0.03;Czechia
Studeněves;27379;Středočeský;0.03;Czechia
Studený;25768;Středočeský;0.03;Czechia
Studnice;68308;Jihomoravský;0.03;Czechia
Studnice;53901;Pardubický;0.03;Czechia
Studnice;54948;Královéhradecký;0.03;Czechia
Stupava;68601;Zlínský;0.03;Czechia
Stvolínky;47102;Liberecký;0.03;Czechia
Stvolová;67961;Jihomoravský;0.03;Czechia
Suchá Loz;68753;Zlínský;0.03;Czechia
Suchdol;79845;Olomoucký;0.03;Czechia
Suchodol;26101;Středočeský;0.03;Czechia
Suchohrdly;66902;Jihomoravský;0.03;Czechia
Suchohrdly u Miroslavi;67172;Jihomoravský;0.03;Czechia
Suchomasty;26722;Středočeský;0.03;Czechia
Suchonice;78357;Olomoucký;0.03;Czechia
Suchov;69671;Jihomoravský;0.03;Czechia
Suchovršice;54232;Královéhradecký;0.03;Czechia
Suchý;68001;Jihomoravský;0.03;Czechia
Suchý Důl;54962;Královéhradecký;0.03;Czechia
Sudějov;28504;Středočeský;0.03;Czechia
Sudice;74725;Moravskoslezský;0.03;Czechia
Sudice;68001;Jihomoravský;0.03;Czechia
Sudislav nad Orlicí;56201;Pardubický;0.03;Czechia
Sudkov;78821;Olomoucký;0.03;Czechia
Sudoměř;29425;Středočeský;0.03;Czechia
Sudoměřice;69666;Jihomoravský;0.03;Czechia
Sudoměřice u Bechyně;39172;Jihočeský;0.03;Czechia
Sudoměřice u Tábora;39136;Jihočeský;0.03;Czechia
Sudovo Hlavno;29476;Středočeský;0.03;Czechia
Sudslava;56113;Pardubický;0.03;Czechia
Sukorady;29406;Středočeský;0.03;Czechia
Sukorady;50801;Královéhradecký;0.03;Czechia
Sulice;25168;Středočeský;0.03;Czechia
Sulíkov;67962;Jihomoravský;0.03;Czechia
Sulimov;76821;Zlínský;0.03;Czechia
Supíkovice;79051;Olomoucký;0.03;Czechia
Sušice;68704;Zlínský;0.03;Czechia
Svárov;27351;Středočeský;0.03;Czechia
Svárov;68712;Zlínský;0.03;Czechia
Svatá;26751;Středočeský;0.03;Czechia
Svatá Maří;38501;Jihočeský;0.03;Czechia
Svaté Pole;26301;Středočeský;0.03;Czechia
Svatobořice-Mistřín;69604;Jihomoravský;0.03;Czechia
Svatojanský Újezd;50781;Královéhradecký;0.03;Czechia
Svatoňovice;74787;Moravskoslezský;0.03;Czechia
Svatoslav;66601;Jihomoravský;0.03;Czechia
Svatý Jan nad Malší;37323;Jihočeský;0.03;Czechia
Svatý Jan pod Skalou;26601;Středočeský;0.03;Czechia
Svatý Jiří;56501;Pardubický;0.03;Czechia
Svatý Mikuláš;28401;Středočeský;0.03;Czechia
Svébohov;78901;Olomoucký;0.03;Czechia
Svéradice;34101;Plzeňský;0.03;Czechia
Svésedlice;78354;Olomoucký;0.03;Czechia
Světec;41753;Ústecký;0.03;Czechia
Světí;50312;Královéhradecký;0.03;Czechia
Světice;25101;Středočeský;0.03;Czechia
Světlá;67963;Jihomoravský;0.03;Czechia
Světlá Hora;79331;Moravskoslezský;0.03;Czechia
Světlá pod Ještědem;46343;Liberecký;0.03;Czechia
Světlík;38216;Jihočeský;0.03;Czechia
Sviadnov;73925;Moravskoslezský;0.03;Czechia
Svídnice;51741;Královéhradecký;0.03;Czechia
Svídnice;53824;Pardubický;0.03;Czechia
Svijanský Újezd;46345;Liberecký;0.03;Czechia
Svijany;46346;Liberecký;0.03;Czechia
Svinaře;26728;Středočeský;0.03;Czechia
Svinařov;27305;Středočeský;0.03;Czechia
Svinčany;53501;Pardubický;0.03;Czechia
Svinošice;67922;Jihomoravský;0.03;Czechia
Sviny;39181;Jihočeský;0.03;Czechia
Svobodné Heřmanice;79312;Moravskoslezský;0.03;Czechia
Svojek;50791;Liberecký;0.03;Czechia
Svojetice;25162;Středočeský;0.03;Czechia
Svojetín;27004;Středočeský;0.03;Czechia
Svojkov;47153;Liberecký;0.03;Czechia
Svojkovice;33822;Plzeňský;0.03;Czechia
Svojšice;53362;Pardubický;0.03;Czechia
Svojšice;28107;Středočeský;0.03;Czechia
Svojšice;26272;Středočeský;0.03;Czechia
Svojšín;34901;Plzeňský;0.03;Czechia
Svor;47151;Liberecký;0.03;Czechia
Svratouch;53942;Pardubický;0.03;Czechia
Svrkyně;25264;Středočeský;0.03;Czechia
Sychrov;46344;Liberecký;0.03;Czechia
Sýkořice;27024;Středočeský;0.03;Czechia
Synalov;67923;Jihomoravský;0.03;Czechia
Syrovátka;50327;Královéhradecký;0.03;Czechia
Syrovice;66467;Jihomoravský;0.03;Czechia
Syrovín;69684;Jihomoravský;0.03;Czechia
Syřenov;51251;Liberecký;0.03;Czechia
Šabina;35601;Karlovarský;0.03;Czechia
Šafov;67106;Jihomoravský;0.03;Czechia
Šakvice;69167;Jihomoravský;0.03;Czechia
Šanov;27031;Středočeský;0.03;Czechia
Šanov;76321;Zlínský;0.03;Czechia
Šanov;67168;Jihomoravský;0.03;Czechia
Šaplava;50353;Královéhradecký;0.03;Czechia
Šaratice;68352;Jihomoravský;0.03;Czechia
Šardice;69613;Jihomoravský;0.03;Czechia
Šárovcova Lhota;50759;Královéhradecký;0.03;Czechia
Šarovy;76351;Zlínský;0.03;Czechia
Šebetov;67935;Jihomoravský;0.03;Czechia
Šebrov-Kateřina;67922;Jihomoravský;0.03;Czechia
Šelešovice;76701;Zlínský;0.03;Czechia
Šemnice;36272;Karlovarský;0.03;Czechia
Šenov u Nového Jičína;74242;Moravskoslezský;0.03;Czechia
Šerkovice;66601;Jihomoravský;0.03;Czechia
Šestajovice;25092;Středočeský;0.03;Czechia
Šetějovice;25768;Středočeský;0.03;Czechia
Šilheřovice;74715;Moravskoslezský;0.03;Czechia
Šimonovice;46312;Liberecký;0.03;Czechia
Šindelová;35801;Karlovarský;0.03;Czechia
Šípy;27034;Středočeský;0.03;Czechia
Široká Niva;79201;Moravskoslezský;0.03;Czechia
Široký Důl;57201;Pardubický;0.03;Czechia
Šišma;75111;Olomoucký;0.03;Czechia
Šitbořice;69176;Jihomoravský;0.03;Czechia
Škvořetice;38801;Jihočeský;0.03;Czechia
Šléglov;78825;Olomoucký;0.03;Czechia
Šonov;54971;Královéhradecký;0.03;Czechia
Šošůvka;67913;Jihomoravský;0.03;Czechia
Špičky;75366;Olomoucký;0.03;Czechia
Štáblovice;74782;Moravskoslezský;0.03;Czechia
Šťáhlavy;33203;Plzeňský;0.03;Czechia
Štarnov;78314;Olomoucký;0.03;Czechia
Štěchov;67971;Jihomoravský;0.03;Czechia
Štědrá;36452;Karlovarský;0.03;Czechia
Štěnovice;33209;Plzeňský;0.03;Czechia
Štěnovický Borek;33209;Plzeňský;0.03;Czechia
Štěpánkovice;74728;Moravskoslezský;0.03;Czechia
Štěpánovice;66602;Jihomoravský;0.03;Czechia
Štichov;34562;Plzeňský;0.03;Czechia
Štichovice;33141;Plzeňský;0.03;Czechia
Štipoklasy;28401;Středočeský;0.03;Czechia
Štítina;74791;Moravskoslezský;0.03;Czechia
Štítná nad Vláří-Popov;76333;Zlínský;0.03;Czechia
Štítov;33843;Plzeňský;0.03;Czechia
Študlov;75612;Zlínský;0.03;Czechia
Študlov;56904;Pardubický;0.03;Czechia
Šubířov;79852;Olomoucký;0.03;Czechia
Šumavské Hoštice;38471;Jihočeský;0.03;Czechia
Šumice;67175;Jihomoravský;0.03;Czechia
Šumice;68731;Zlínský;0.03;Czechia
Šumná;67102;Jihomoravský;0.03;Czechia
Šumvald;78385;Olomoucký;0.03;Czechia
Švihov;27033;Středočeský;0.03;Czechia
Tachlovice;25217;Středočeský;0.03;Czechia
Tachov;47201;Liberecký;0.03;Czechia
Tálín;39815;Jihočeský;0.03;Czechia
Tasov;69663;Jihomoravský;0.03;Czechia
Tasovice;67975;Jihomoravský;0.03;Czechia
Tasovice;67125;Jihomoravský;0.03;Czechia
Tašov;40002;Ústecký;0.03;Czechia
Tatce;28911;Středočeský;0.03;Czechia
Tatenice;56131;Pardubický;0.03;Czechia
Tatiná;33011;Plzeňský;0.03;Czechia
Tatobity;51253;Liberecký;0.03;Czechia
Tatrovice;35735;Karlovarský;0.03;Czechia
Tavíkovice;67140;Jihomoravský;0.03;Czechia
Tchořovice;38801;Jihočeský;0.03;Czechia
Těchlovice;40502;Ústecký;0.03;Czechia
Těchlovice;50327;Královéhradecký;0.03;Czechia
Těchonín;56166;Pardubický;0.03;Czechia
Tečovice;76302;Zlínský;0.03;Czechia
Tehov;25101;Středočeský;0.03;Czechia
Tehov;25801;Středočeský;0.03;Czechia
Tehovec;25162;Středočeský;0.03;Czechia
Telecí;56994;Pardubický;0.03;Czechia
Telnice;40338;Ústecký;0.03;Czechia
Telnice;66459;Jihomoravský;0.03;Czechia
Temelín;37301;Jihočeský;0.03;Czechia
Temešvár;39701;Jihočeský;0.03;Czechia
Těmice;69684;Jihomoravský;0.03;Czechia
Těně;33845;Plzeňský;0.03;Czechia
Teplice nad Bečvou;75301;Olomoucký;0.03;Czechia
Teplička;36464;Karlovarský;0.03;Czechia
Teplýšovice;25601;Středočeský;0.03;Czechia
Terešov;33808;Plzeňský;0.03;Czechia
Terezín;69614;Jihomoravský;0.03;Czechia
Těrlicko;73542;Moravskoslezský;0.03;Czechia
Těšany;66454;Jihomoravský;0.03;Czechia
Těšetice;67161;Jihomoravský;0.03;Czechia
Těšetice;78346;Olomoucký;0.03;Czechia
Těškov;33701;Plzeňský;0.03;Czechia
Těškovice;74764;Moravskoslezský;0.03;Czechia
Těšovice;35601;Karlovarský;0.03;Czechia
Těšovice;38301;Jihočeský;0.03;Czechia
Tetčice;66417;Jihomoravský;0.03;Czechia
Tetín;50771;Královéhradecký;0.03;Czechia
Tetov;53316;Pardubický;0.03;Czechia
Tichá;74274;Moravskoslezský;0.03;Czechia
Tichonice;25763;Středočeský;0.03;Czechia
Tichov;76601;Zlínský;0.03;Czechia
Tis u Blatna;33165;Plzeňský;0.03;Czechia
Tisá;40336;Ústecký;0.03;Czechia
Tísek;74301;Moravskoslezský;0.03;Czechia
Tismice;28201;Středočeský;0.03;Czechia
Tisová;56601;Pardubický;0.03;Czechia
Tisová;34801;Plzeňský;0.03;Czechia
Tisovec;53973;Pardubický;0.03;Czechia
Tišice;27715;Středočeský;0.03;Czechia
Tišnovská Nová Ves;59451;Jihomoravský;0.03;Czechia
Tlučná;33026;Plzeňský;0.03;Czechia
Tlumačov;76362;Zlínský;0.03;Czechia
Tlumačov;34401;Plzeňský;0.03;Czechia
Tlustice;26801;Středočeský;0.03;Czechia
Tmaň;26721;Středočeský;0.03;Czechia
Tochovice;26281;Středočeský;0.03;Czechia
Točník;26751;Středočeský;0.03;Czechia
Tojice;33501;Plzeňský;0.03;Czechia
Tomice;25768;Středočeský;0.03;Czechia
Topolany;68201;Jihomoravský;0.03;Czechia
Topolná;68711;Zlínský;0.03;Czechia
Toušice;28163;Středočeský;0.03;Czechia
Toužetín;44001;Ústecký;0.03;Czechia
Tovéř;78316;Olomoucký;0.03;Czechia
Traplice;68704;Zlínský;0.03;Czechia
Travčice;41201;Ústecký;0.03;Czechia
Trboušany;66464;Jihomoravský;0.03;Czechia
Trhanov;34533;Plzeňský;0.03;Czechia
Trhové Dušníky;26101;Středočeský;0.03;Czechia
Trnava;76318;Zlínský;0.03;Czechia
Trnávka;53501;Pardubický;0.03;Czechia
Trnávka;74258;Moravskoslezský;0.03;Czechia
Trnov;51733;Královéhradecký;0.03;Czechia
Trnová;33013;Plzeňský;0.03;Czechia
Trnovany;41201;Ústecký;0.03;Czechia
Trnové Pole;67178;Jihomoravský;0.03;Czechia
Trojanovice;74401;Moravskoslezský;0.03;Czechia
Trojovice;53833;Pardubický;0.03;Czechia
